	filename	num_persons	drama	mean_sentence_length	speech_lengths	speech_length_span	speech_length_stdev	regression_prediction
400	gen207.txt	4	['PRINZESSIN: Zuerst Tomaten und dann Kartoffeln ; dann Kartoffeln und zuletzt Kartoffeln ; dann Kohl und Bohnen.', ' FRAUBELVEDERE: Wie?', ' BOLZA: Sie werden doch nicht böse sein?', ' FRAUBELVEDERE: Wenn ich nur erst einmal die Geschichte mit Ihnen zu reden anfangen könnte.', ' FRAUBELVEDERE: Aber warum nicht? Warum soll ich denn nicht gleich sagen, daß Sie mir auch schon so oft gesagt haben, Sie sollen mich doch nicht böse werden?', ' BOL']	12.4	[16, 1, 6, 13, 26]	25	9.60728889958036	0.040064363414068216
401	gen213.txt	2	['PRINZESSIN: Zuerst Tomaten. – Dann Pfeffer. – Nun, die haben wir auch. – Und wenn sie so lange sitzenbleiben, so haben sie die Suppe noch nie gegessen.', ' SCHMERZ: Das wäre eine Schande, wenn sie nur immer auf eine andere Art wiederkommen.', ' BÜRGERMEISTER: Das kann ja nur die Mühe kosten.', ' SCHMERZ: Es ist nicht nötig, daß sie so gut schmecken.', ' BÜRGERMEISTER: So! Nun, es wird ja nichts kosten.']	12.4	[26, 13, 7, 9, 7]	19	7.987490219086343	0.6491209637197086
402	gen13.txt	2	['PRINZESSIN: Zuerst Tomaten und dann Salat, das wird sich zeigen.', ' MUTTER: Das wird wohl der beste Salat für den Herrn Papa sein.']	10.0	[9, 11]	2	1.4142135623730951	0.6908559039686717
403	gen398.txt	3	['PRINZESSIN: Zuerst Tomatenrechnet er, und dann das Ganze, das ich aus dem Garten habe, dann den Salat und die Salatbraten.', ' GROBITZ: Und nun der Salat.', ' HELENE: Das Ganze, der Salat, das Ganze?', ' GROBITZ: Nun, der Salat ist gut und das Ganze gut und das Ganze gut und das Ganze gut und das Ganze gut und das Ganze gut und das Ganze gut und das Ganze gut und das Ganze gut Und das Ganze gut und']	17.75	[19, 4, 6, 42]	38	17.480942003603047	0.2119319666066649
404	gen373.txt	3	['PRINZESSIN: Zuerst Tomaten, dann Knoblauch – die werden mich schon satt haben, wenn ich meine Pfannkuchen nicht auf der Stelle an die Wand kehr, dann soll mein Sohn nicht mehr in den Garten ziehen.', ' FELIX: Du bist ein alter Narr, du hast einen guten Ruf bei allen großen deutschen Bauern.', ' KELLER: Du bist ein ehrlicher Mann mit gutem Verstand ; und was soll ich machen und was soll ich anfangen?', ' FELIX: Du machst mir die Ehre, dir zu zeigen']	18.75	[33, 15, 19, 8]	25	10.531698185319721	-0.1769519867779114
405	gen415.txt	3	['PRINZESSIN: Zuerst Tomaten.', ' FRAU', ' KRÄTHE: Ich weiß nicht, ob das die Sorte ist, die die Frau Muhme bei der Heirat an sich nimmt?', ' RATKLEMENS: Ich habe sie schon lange nicht mehr gesehen.', ' FRAU', ' KRÄTHE: Ich will dir doch sagen, ob sie das nicht gleich bemerkt hat?', ' RATKLEMENS: Das will ich dir auch schon sagen, wenn sie es nur nicht bemerkt hat.', ' FRAU', ' KRÄTHE: Das kann ja']	9.5	[2, 18, 8, 12, 14, 3]	16	6.316644678941502	0.0033609477550466393
406	gen401.txt	1	['PRINZESSIN: Zuerst Tomaten und Pfeffer in der Pfanne braten! Dann Salat und Salat auf das Tischchen legen, dann Salat und Salat auf das Tischchen legen und dann Salat und Salat auf das Tischchen legen. Ich will nicht mehr auf den Zehen sitzen, wenn Sie nicht zu viel gegessen haben. Ab.']	0.0	[49]	0		0.6970332750487761
407	gen367.txt	2	['PRINZESSIN: Zuerst Tomaten und dann Salat. – – Das ist ein sehr gutes Rezept –', ' KÖLLER: Nun, dann werden Sie sich wohl noch mit dem Essen in ein Restaurant begeben.', ' HERRGLAUER: Es ist doch nicht möglich.', ' KÖLLER: Nein, es ist unmöglich.', ' HERRGLAUER: Es gibt doch keine Kochschule in Europa, die Koch - und Kochschulen in der ganzen Welt, die Kochschulen und Schulen in allen Ecken Deutschlands. Ich']	12.4	[14, 14, 5, 4, 25]	21	8.502940667792526	0.5537936519771403
408	gen429.txt	3	['PRINZESSIN: Zuerst Tomaten und Zwiebeln, dann Salat und Salat –', ' FRAUSCHENSTEIN: Ich will nicht essen.', ' HANSPLANT: Aber, lieber Mann, wenn es doch zu spät wäre! –', ' FRAUSCHENSTEIN: Ich habe schon einmal mit dem Herrn von Rosenhayn gesprochen, und er sagte mir, er hätte den Kopf an mir, daß ich die ganze Nacht auf dem Sofa sitze, und dann würde ich ihm sagen, daß der Herr von Rosenhayn ein großer']	16.25	[9, 4, 10, 42]	38	17.36615482291153	0.21659646079829034
409	gen171.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Kartoffeln, und die Suppe dazu. Ich habe noch nie so viel gegessen, als jetzt. Lisette, deren Nichte.: Wie ist das möglich, gnädige Frau? Lisette, deren Nichte.: Ich habe noch nie gegessen, als jetzt. Ich hatte immer Hunger. Ich wollte, es wäre besser, es würde anders werden.', ' FRAUVONTIEFENBORN: Es ist gut, mein Kind, es ist gut, aber das ist auch gut so.']	31.5	[49, 14]	35	24.748737341529164	0.3257069034734343
410	gen165.txt	3	['PRINZESSIN: Zuerst Tomaten, dann Salat – und dann Salat und Salat – aber das geht mir nicht über den Magen.', ' HANSWURST: Na ja – na, na, na, na, das geht ja über den Magen – na ja, na ja – na ja – na ja, wenn der Magen nicht mehr schmeckt, so kann es auch nicht mehr schmecken.', ' KRAWUTSCHKE: Und was ist das eigentlich für eine Idee?', ' HANSWURST: Ja – ich weiß es nicht']	17.5	[19, 37, 8, 6]	31	14.20093893609386	0.3241072478531324
411	gen159.txt	2	['PRINZESSIN: Zuerst Tomatensauce, dann Knoblauch, dann Salz, Salz, Pfeffer, dann Pfeffer, dann Pfeffer, dann Knoblauch, dann Salz, und dann Pfeffer und dann wieder Pfeffer, und dann Knoblauch, Salz und dann Pfeffer, und dann Pfeffer, und dann Pfeffer.', ' FRAUBURSCHEN: Nun, wie ist denn das möglich?', ' FRAUBURSCHEN: Ei, was ist denn das?', ' FRAUBURSCHEN: Die ganze Gegend ist so groß, als die ganze Stadt, wie das']	14.75	[36, 6, 5, 12]	31	14.5	-0.18921437758496545
412	gen158.txt	2	['PRINZESSIN: Zuerst Tomaten aus der Türkei.', ' DERBLINDE: Das ist ein großes Geschäft.', ' DERBLINDE: Ich habe noch keine Zeit.', ' DERBLINDE: Ich kann nicht.', ' DERBLINDE: Das ist ein sehr großer Geschäftszweig, und das ist mein Geschäft.', ' DERBLINDE: Sie können mich auch nicht zwingen, es zu ändern. Aber – –', ' DERBLINDE: Was ist das?', ' DERBLINDE: Es sind die besten Ideen,']	6.125	[5, 5, 5, 3, 11, 12, 3, 5]	9	3.440826312717007	0.4342851967915233
413	gen164.txt	1	['PRINZESSIN: Zuerst Tomaten und Zwiebeln, dann Salat vom Salat – und dann Salat – und dann Salat – und das alles auf einmal – und dann Salat – und das alles auf einmal! – Das ist aber nicht alles. Was ich mir so vorstellig mache, ist die Welt. – Aber ich habe die Ehre, die Herren von der Redaktion kennenzulernen und Ihnen die interessanten Neuigkeiten von der Revolution zu berichten – ich bin so froh, daß Sie uns heute noch in den Garten gehen, und Ihnen die Gelegenheit geben, uns mit einem']	0.0	[91]	0		0.6539432078643224
414	gen170.txt	2	"[""PRINZESSIN: Zuerst Tomaten – und dann Salat – und ich hab'ihn – ich weiß, wie es geht, und er hat's nicht gewußt, daß ich ihm was schuldig bin – so wie der alte Herr – so wie der Alte –"", "" FERNER: Ja, er hat's gewußt – und wie der alte Herr so heißt – so wie er – Lothar Brandt, französischer Gesandter.: Der Herr von der Horst?"", ' FERNER: Ja – der von meiner Frau – ich weiß, er ist']"	25.33333333333333	[39, 26, 11]	28	14.0118997046558	0.29627533342572665
415	gen428.txt	4	"['PRINZESSIN: Zuerst Tomaten, dann Essig, dann Essig, dann Essig.', ' HERRVONPOSERTZ: So ist es.', ' LYSANDER: Das war eine gute Sache.', ' PIERROT: Was soll es?', ' HERRVONPOSERTZ: Ich hab ein paar Flaschen Bier genommen, die ich nicht mehr brauchen wollte.', ' LYSANDER: Ich will sie haben.', "" PIERROT: So ist's."", ' LYSANDER']"	5.428571428571429	[8, 3, 5, 3, 13, 4, 2]	11	3.866830866792722	0.5455038120066598
416	gen400.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Essig dazu und dann ein Glas Wasser. Und wenn ich dir sage, daß wir uns jetzt nicht mehr brauchen – wenn wir nur einmal da sind, was wird uns dann wohl der Herr Papa bringen?', ' FRAUVONWALLENFELD: Ja, wenn es nur noch einmal so kommen sollte! – Wenn es nur einmal kommt. Aber wenn ich nur noch einmal da bin! Er hat mir gesagt, er werde mir noch heute nachmittag die Ehre geben, uns zu besuchen und zu']	39.5	[38, 41]	3	2.1213203435596424	-0.013747687469655656
417	gen366.txt	4	['PRINZESSIN: Zuerst Tomaten aus einem Stück, dann Essig aus dem Wasser, dann aus dem Hühnerstall.', ' GIESECKE: Das ist doch eine gute Idee!', ' KANZER: Ich bin ja der Koch. Ich habe die besten Rezepte. –', ' GIESECKE: Sie werden mich nicht vergessen haben, Sie, das ist ja der Koch. Sie haben das ganze Jahr hindurch gegessen. Aber Sie haben recht!', ' FRAUGIESECKE: Was?', ' GIESECKE: Das ist ja ein']	9.833333333333334	[14, 6, 11, 23, 1, 4]	22	7.985403350280228	0.29036403267287203
418	gen372.txt	3	['PRINZESSIN: Zuerst Tomaten und Zwiebeln, dann Salat und Bohnen, die ich dir zum Frühstück gegeben habe! Dann Salat! Ich will dir auch einmal ein Rezept für die Suppe geben.', ' BANDINI: Ich danke dir!', ' MEPHISTOPHELES: Ich danke dir!', ' BANDINI: Du kannst mir auch einmal ein Rezept geben für Salat und Bohnen, die ich dir zum Frühstück gegeben habe.', ' MEPHISTOPHELES: Aber, du wirst schon sehen, ob']	11.8	[28, 3, 3, 19, 6]	25	11.211601134539167	0.395685170083825
419	gen414.txt	5	"['PRINZESSIN: Zuerst Tomaten und dann Salat. Wenn das Fleisch nur einmal dasteht und nicht so dick ist.', ' HAMILLA: Wenn ich es nur nicht zu sehr verzehre! Er hat sich ja wohl in seinem eignen Leben mit dem Fleisch und der Luft überladen.', ' FRAUSELICKE: Das hat sich aber auch so zugetragen.', "" HAMILLA: So, jetzt wird's auch Zeit für ein anderes Gericht."", "" QLUISON: Jetzt wird's Zeit."", ' FRAUSEL']"	11.8	[16, 24, 7, 9, 3]	21	8.28854631404084	0.17483802544167834
420	gen399.txt	4	['PRINZESSIN: Zuerst Tomatensauce, dann Essig ; dann Salz.', ' BÄRBEL: Ich will nur einmal probieren, und dann noch die Sauce.', ' HINZENSPERGER: Nun, ich will gleich den ganzen Wein probieren. Er ist schon da. Ab.', ' FRAUMICHEL: Nun, nun! Nun, nun! Sie werden doch nicht etwa mit dem Wein fertig werden?', ' FRAUVONWILLIAM: Ich will nur sehen, was das für eine Sauce ist.']	10.8	[7, 10, 13, 14, 10]	7	2.7748873851023217	-0.111330538402085
421	gen12.txt	2	['PRINZESSIN: Zuerst Tomaten und Kartoffeln, später Salat, dann Salat und dann Salat, dann Salat, und dann Salat – so, jetzt bin ich froh – und – ich kann es nicht leiden, daß es in der Natur so viele Menschen gibt, deren Herzen nicht mit ihnen reden und nicht mit ihnen reden können – und das ist ja nicht meine Meinung – es ist nur so eine Art von Bedeutung für mich – ich habe eine ganz ähnliche Sprache als die anderen – sie hat keine Bedeutung, sie hat keine Worte!', ' LENI']	89.0	[89]	0		0.7171371413583071
422	gen212.txt	3	"['PRINZESSIN: Zuerst Tomaten.', ' GOLZ: Ei was, das ist ja gar nicht so schlimm.', ' HERRVONWOLF: Was ist denn das?', ' GOLZ: Ei was, ein Stück von dem is ja recht schlecht.', ' HERRVONWOLF: Ei was, das is gar nicht so schlimm.', "" GOLZ: Ei was, wenn's ein bißchen wär."", ' HERRVONWOLF: Ei was, das ist schon recht. Das']"	6.571428571428571	[2, 9, 4, 10, 8, 6, 7]	8	2.819996622760558	0.22714986816074784
423	gen206.txt	1	['PRINZESSIN: Zuerst Tomaten ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen, und dann Salat ausstreuen']	0.0	[58]	0		1.2367336896801504
424	gen210.txt	2	['PRINZESSIN: Zuerst Tomaten –', ' DERPRINZ: Ei, die werden schon recht schmecken, wennfreundliche Menschen in die Küche kommen.']	7.5	[3, 12]	9	6.363961030678928	0.213297657290522
425	gen204.txt	2	['PRINZESSIN: Zuerst Tomaten, dann die Kartoffeln.', ' HERRVONWILHELM: Und dann die Kartoffeln.', ' KÄTHE: Ich will die Kartoffeln in Stücken packen.', ' HERRVONWILHELM: Ich will die Kartoffeln in Stücken packen.', ' KÄTHE: Ich will die Kartoffeln in Stücken packen. Sie sind so gut als ich.', ' HERRVONWILHELM: Und wenn sie fertig sind, so wollen die anderen Kartoffeln in Stücken packen. Das']	8.333333333333334	[5, 4, 7, 7, 13, 14]	10	4.179314138308661	0.6410980002282489
426	gen238.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Salat und Suppe : dann Salat und Suppe : dann Salat und Suppe : das ist ja der beste Salat und Salat!', ' FRAUVONWICHARD: So, jetzt geht die Suppe zu Ende.']	16.0	[25, 7]	18	12.727922061357855	1.0917248636456889
427	gen10.txt	4	['PRINZESSIN: Zuerst Tomaten, die ich nicht mag.', ' BRAHE: Und dann noch ein Glas Wasser. Was das noch für ein Wein sei?', ' HERRVONBIEDERLING: Ja, das ist gut.', ' BRAHE: So ist auch das Glas gut, das du getrunken hast.', ' HERRVONWOLF: Nun, was soll denn das?', ' BRAHE: Ein Glas Wasser. Was das für ein Getränk wäre, so ist es ein guter TropfenCRYDE']	8.833333333333334	[6, 13, 4, 10, 5, 15]	11	4.535048695071164	0.1519471812795675
428	gen38.txt	2	['PRINZESSIN: Zuerst Tomaten.', ' FRAUVONHABICHT: Ei, so gut als gar keins!', ' FRAUVONHABICHT: Was denn?', ' FRAUVONHABICHT: Es ist doch wahrhaftiger Weise...', ' FRAUVONHABICHT: Ei nun, ich will mich auch nur...', ' FRAUVONHABICHT: Ich?', ' FRAUVONHABICHT: Ei, wenn du mir das schon glaubst!', ' FRAUVONHABICHT']	4.285714285714286	[2, 6, 2, 5, 7, 1, 7]	6	2.5634797778466227	0.1159687085026635
429	gen364.txt	3	['PRINZESSIN: Zuerst Tomaten! Dann Knoblauch!', ' FRAUVONROSENREICH: Was?', ' VOLK: Ei, du hast ja nichts zu schaffen, als den Kohl.', ' FRAUVONROSENREICH: Ich weiß ja auch nichts davon.', ' VOLK: Ich habe dich noch nie gefragt.', ' FRAUVONROSENREICH: Ich?', ' VOLK: Aber ich habe auch schon manches davon gehört, und zwar : daß du mit der Erbsensuppe gar nichts machen']	6.7142857142857135	[4, 1, 10, 6, 6, 1, 19]	18	6.26403186758299	0.7925186743630911
430	gen402.txt	3	"['PRINZESSIN: Zuerst Tomaten und Zwiebel.', ' KARL: Die Zwiebeln müssen auch gut schmecken.', ' FERNER: Es gibt nur eine Gattung Zwiebeln.', "" LÜMLEIN: Es ist ein Stück Fleisch aus dem Fleisch eines Menschen. Ich weiß nicht, wie man's macht."", ' FERNER: Ich weiß nicht, ob es das ist, was mich ärgert.', ' LÜMLEIN: Ei was, es gibt eine Gattung Fleisch.', ' KARL: Ich weiß nicht, ob man das']"	7.857142857142858	[4, 6, 6, 16, 10, 7, 6]	12	4.0178174601214955	0.02555074267474039
431	gen416.txt	2	['PRINZESSIN: Zuerst Tomaten.', ' KREUZIN: Und die Erbsen?', ' LÄULEIN: Die Erbsen.', ' KREUZIN: Die Erbsen? LÄULEIN:wurstig.wanne.', ' KREUZIN: Und die Erbsen, die Erbsen?', ' LÄULEIN: Die Erbsen, die Erbsen?', ' KREUZIN: Die Erbsen, die Erbsen?', ' LÄULEIN:']	2.875	[2, 3, 2, 3, 5, 4, 4, 0]	5	1.5526475085202969	0.6000245850605064
432	gen370.txt	2	['PRINZESSIN: Zuerst Tomaten –', ' FRAUGLAUBELEICHTIN: Und das Fleisch?', ' LÖWE: Ja wohl ; aber nicht die ganze Gattung.', ' FRAUGLAUBELEICHTIN: Das Fleisch?', ' FRAUGLAUBELEICHTIN: Nein!', ' LÖWE: Ei! Das Fleisch! Das Fleisch?', ' FRAUGLAUBELEICHTIN: Ei, ei! Das Fleisch hat ja nichts als einen großen Magen, und das Fleisch ist nicht']	5.428571428571429	[3, 3, 8, 2, 1, 5, 16]	15	5.191568255583371	-0.08161669207163713
433	gen358.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Salat, und dann Salat, das ist gut, und das wird gut, dann Salat! Und wenn ich nun die Zwiebeln auf der Straße habe, und die Kartoffeln mit den Kohlblättern und der Salat mit der Salatkartusche, das sind gute Sachen für ein Mädel und für ein Mädel – aber das ist zu viel, und das ist noch zu viel, das ist zu viel!']	0.0	[65]	0		0.4749746040150879
434	gen199.txt	3	['PRINZESSIN: Zuerst Tomaten, dann Salat und Pfeffer.', ' ZERBINO: Wie?', ' PETER: Ich glaube doch, wir können uns nicht vertragen.', ' ZERBINO: Aber wir haben einen guten Appetit. – Was ist denn das für ein Geschmack!', ' PETER: Ein feiner, guter Geschmack!', ' ZERBINO: So etwas wird man nicht haben, denn es ist nur eine Mischung.', ' PETER: Und doch! – Was? Ein guter Geschmack?']	7.428571428571429	[6, 1, 8, 14, 4, 12, 7]	13	4.466808810815722	0.08438830380117479
435	gen166.txt	2	['PRINZESSIN: Zuerst Tomaten!', ' KÖLLER: Sie werden uns auch den Geschmack nicht verrathen.', ' ZWEYTER: Es wäre mir lieb – aber wenn der Mensch die Suppe nicht vertragen will, so soll es mir lieb sein, wenn ich ihn nicht in den Mund kriege –', ' KÖLLER: Wenn du nur die Suppe nicht vertragen solltest!', ' ZWEYTER: Sie soll uns schmecken, die Suppe!', ' KÖLLER: Es ist aber auch kein gutes Stück Fleisch, wenn']	10.333333333333334	[2, 8, 29, 8, 6, 9]	27	9.4798030921885	0.681993050883613
436	gen172.txt	3	"[""PRINZESSIN: Zuerst Tomaten und Pfeffer. Dann Salat und Salat. Ich will nur die Suppe kochen lassen, wenn's nicht zu heiß ist."", ' FRAUGLAUBELEICHTIN: Ich bin ein alter Narr! –', ' MÜHLINGER: Ja, das ist recht.', ' FRAUGLAUBELEICHTIN: Ich will nur die Suppe kochen lassen.', ' MÜHLINGER: Ei ja ja, ich will nur die Suppe kochen lassen.', ' JUNGFERMENSCHEIN']"	9.4	[20, 6, 4, 7, 10]	16	6.308724118235003	0.4679452319192808
437	gen173.txt	3	['PRINZESSIN: Zuerst Tomaten und Zwiebeln aus den Schalen.', ' FRAUSCHENK: Ei, das is doch wohl gar nicht so übel.', ' MUTTER: Was is denn eigentlich das für eine Frage! Die ist ja schon ein halbes Jahr her!', ' FRAUSCHENK: Na, na, dann wirds gleich gehen.', ' MUTTER: Na, na, dann will ich aber sagen : Es is mir egal, ob ich gleich nicht schon so viel von mir selber weiß oder ob ich auch gar nicht weiß']	13.6	[7, 9, 16, 6, 30]	24	9.964938534682489	0.3490813522251536
438	gen167.txt	2	"['PRINZESSIN: Zuerst Tomaten, dann Salat! Ich bin der erste.', "" GIESECKE: Das war ein Spaß. Ich hab'die ganze Woche lang nicht gewußt, warum ich den Salat nicht essen darf. Cölestof,: Was willst du?"", ' GIESECKE: Ich bin so ein Mensch, als ein Tier. – Ich bin kein Tier, und ich will nicht ein Tier sein? Cölestof,: Wenn du mir einen Gefallen tust, dann ist mir alles recht,']"	20.666666666666668	[8, 22, 32]	24	12.055427546683413	0.2383325286409016
439	gen198.txt	2	['PRINZESSIN: Zuerst Tomaten, Salat und ein halbes Glas Bier – Flavius, sein Fähndrich.: Was?', ' HEINRICHDERPANORE: Was? Flavius, sein Fähndrich.: Was?', ' HEINRICHDERPANORE: Ein Glas Wasser! Flavius, sein Fähndrich.: Ein Glas Wasser!', ' HEINRICHDERPANORE: Ein Glas Wasser! Flavius, sein Fähn']	8.25	[13, 5, 9, 6]	8	3.5939764421413036	0.1278478601150861
440	gen359.txt	3	['PRINZESSIN: Zuerst Tomatensauce, das ist ein sehr interessanter Artikel, aber – –', ' FRAUSTAAR: Das ist sehr schön von Ihnen. Stifler, Maler.: Ich weiß nicht – –', ' FRAUSTAAR: Sie können mir nicht glauben – –', ' WILHELMINE: Sie sind ein Narr –', ' FRAUSTAAR: Ein Narr – ein Narr – – Sie sind der einzige Mensch im Lande – –', ' WILHELMINE: Der einzige von meinen Freunden,']	9.5	[11, 13, 7, 5, 16, 5]	11	4.54972526643093	0.2943820146101578
441	gen417.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Pfeffer und Zwiebeln, dann Knoblauch, dann Salat und Salat, schließlich Pfeffer und Zwiebeln, dann Salat und Salat. Ich habe schon einmal mit meinen Gästen gesprochen. Lisette, Kammermädchen.: Sie können mich verstehen.', ' CLEANDER: Ich kenne den Ton der Musik nicht. Ich habe Ihnen nur gesagt, daß Sie nicht mehr in den Genuß der Musik kommen dürfen! Lisette, Gartenbaumädchen.: Ich kann nicht.', ' CLEANDER: Wenn Sie nur nicht']	22.0	[34, 28, 4]	30	15.874507866387546	0.4968072414847426
442	gen371.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Zwiebeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln und dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln und dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln und dann Kartoffel, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln und dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln, dann Kartoffeln,']	0.0	[72]	0		0.521189550363386
443	gen365.txt	3	['PRINZESSIN: Zuerst Tomaten und dann Salat.', ' MALVIZIA: Die Zwiebel wird doch so klein gehalten?', ' MALVIZIA: Ich habe nur den Salat für die Suppe.', ' NELKENSTEIN: Das ist ja eine gute Wahl.', ' MALVIZIA: Und die Zwiebel wird so klein gehalten?', ' MALVIZIA: Das kann wohl sein.', ' NELKENSTEIN: Ich denke auch, du wirst dir schon denken, wie wir das in den nächsten Wochen']	7.428571428571429	[5, 7, 8, 6, 7, 4, 15]	11	3.5989416433697494	0.5500226531751276
444	gen403.txt	3	['PRINZESSIN: Zuerst Tomatensauce. Ich bin ein wenig fassungslos, aber dann wieder zuckt ein wenig und sieht so nach dem andern. – Ich bin auch schon wieder zu Hause!', ' KREBSEL: Nun, so ist es auch wohl!', ' MUTTER', ' LÜCKEL: Ich bin ein wenig fassungslos, aber ich bin schon wieder zu Hause!', ' KREBSEL: Nun also, was gibt es denn Neues? – Was gibts Neues?', ' MUTTER', ' LÜCK']	14.0	[27, 6, 12, 11]	21	9.055385138137416	0.28222708192790424
445	gen39.txt	1	['PRINZESSIN: Zuerst Tomatensauce, dann Salat, dann Käse, nun Salat. Mierten, ein Bauer, der in seinem Hause Geld nimmt: Was ist das für eine Sache, die mir nicht gefällt?', ' BÜRGERMEISTER: Ein sehr interessanter Artikel. Mierten, ein Bauer, der in seinem Hause Geld nimmt: Das ist ein interessanter Artikel.', ' BÜRGERMEISTER: Was? Mierten, ein Bauer, der in seinem Hause Geld nimmt: Was bedeutet das?', ' BÜR']	19.33333333333333	[27, 18, 13]	14	7.094598884597588	0.2170545118507196
446	gen11.txt	3	['PRINZESSIN: Zuerst Tomaten und Zwiebel dazu.', ' FRAUVONSYRAKUS: Ich will sie nicht essen lassen.', ' LYSANDER: Was soll die Sauce?', ' FRAUVONSYRAKUS: Ich will die Pfeife mit Wasser abwaschen, damit es trocknet.', ' FRAUVONSYRAKUS: Wenn sie nicht kocht, so will ich sie lieber anzünden.', ' LYSANDER: Ich will nicht.', ' FRAUVONSYRAKUS:']	5.428571428571429	[5, 6, 4, 10, 10, 3, 0]	10	3.644957377763736	0.3225911086530264
447	gen239.txt	2	"['PRINZESSIN: Zuerst Tomaten und dann Salat.', ' HANSWURST: Ja, das war ja das erste Mal.', "" KÄMPE: Und jetzt ist's auch endlich Zeit für den ersten Versuch."", "" HANSWURST: Na, dann ist's schon gut."", "" KÄMPE: Nun, wenn wir jetzt erst die Suppe kriegen, dann werden's noch zwei sein."", ' HANSWURST: Ja, und wir werden das noch ein oder zwei Mal machen.', ' KÄM']"	8.5	[5, 7, 10, 5, 13, 11]	8	3.331666249791536	0.08652600769215757
448	gen205.txt	1	['PRINZESSIN: Zuerst Tomaten, jetzt Bohnen und Pfeffer.', ' BÜRGER: Ei, das ist nicht wahr, mein Freund.', ' HÖGNE: Was denn?', ' BÜRGER: Ich bin ja noch nicht ganz bei Sinnen.', ' HÖGNE: Ich habe schon lange keine Lust zu essen gehabt.', ' BÜRGER: Ei, das sind nicht so schöne Dinge.', ' HÖGNE: Das kann sein.', ' BÜRGER: Ei, das ist ja nicht wahr. Ich weiß']	6.25	[6, 7, 2, 8, 9, 7, 3, 8]	7	2.4928469095164503	-0.04280815414743011
449	gen211.txt	2	['PRINZESSIN: Zuerst Tomaten.', ' KÄTHCHEN: Wie? Das ist ja nicht wahr! Das ist doch der alte Mann?', ' LUCIFER: Das ist ein sehr netter Kerl.', ' KÄTHCHEN: Das ist der alte Mann!', ' LUCIFER: Ich will ihm nur sagen, daß er sich nicht so gut auf die Nase legt!', ' KÄTHCHEN: Es ist mir eine Schande um seine Person.', ' LUCIFER: So wahr die Frau Gräfin schläft, ich bin']	8.0	[2, 12, 6, 5, 15, 8, 8]	13	4.358898943540674	-0.07515316052203452
450	gen229.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Salat und Pfeffer.', ' KÖLLER: Ei, ei, ei, ei!', ' LÖWENSTEIN: Das is ein wunderbares Ding, wenn man nicht weiß, was man essen soll. Ich weiß ja, was ich esse, ich weiß ja, was ich tun soll, wenn man nicht weiß, was ich essen soll. Na, das is ja eine Art von Magenverstimmung.', ' KÖLLER: Ei, ei, ei, ei!', ' L']	14.0	[6, 4, 42, 4]	38	18.690461025168247	0.12956249844466006
451	gen215.txt	3	['PRINZESSIN: Zuerst Tomaten, dann Gemüse, dann Salat und Gemüse ; denn die Suppe schmeckt nach Fleisch.', ' GIESECKE: Ja – und die Suppe schmeckt nach Fleisch und Gemüse.', ' FRAUWANNINGER: Ich glaube auch, daß es besser ist, wenn der Koch ein paar frische Fische bekommt. Aber, wie kommt man denn zu dem Essen?', ' GIESECKE: Es ist nicht gut, das Essen ist nicht gut.', ' FRAUWANNINGER: Das Essen ist nicht gut, aber es']	12.8	[15, 10, 23, 9, 7]	16	6.418722614352485	0.18519727820073228
452	gen201.txt	3	['PRINZESSIN: Zuerst Tomaten –', ' FIEBIRIBRIOR: Wie?', ' FIEBIRIBRIOR: Ei!', ' FIEBIRIBRIOR: Ei! Das ist doch nicht zum Lachen da! Die Leute können nicht lachen.', ' FIEBIROR: Ei! Das wird eine dumme Frage sein! Das ist ein ganz guter Spaß, aber –', ' FIEBIROR: Ei! Ei, ei! Der Mensch wird sich nicht ärgern.', ' FIEBIROR:']	6.0	[3, 1, 1, 13, 15, 9, 0]	15	6.2449979983983965	-0.029113158399983182
